img,nKeypoints,nTotalKeypoints,tDetection,tDescription,sizeKeypoints,nMatches
../images/KITTI/2011_09_26/image_00/data/0000000001.png,157,1327,472.175000,100.594600,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;13.576450;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;22.832775;],129
../images/KITTI/2011_09_26/image_00/data/0000000002.png,161,1311,488.590500,77.251800,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;22.832775;],126
../images/KITTI/2011_09_26/image_00/data/0000000003.png,155,1351,566.109500,87.284600,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;13.576450;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],127
../images/KITTI/2011_09_26/image_00/data/0000000004.png,163,1360,461.512600,82.514300,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],116
../images/KITTI/2011_09_26/image_00/data/0000000005.png,164,1347,424.421200,117.780300,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;13.576450;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],130
../images/KITTI/2011_09_26/image_00/data/0000000006.png,173,1363,532.089100,111.577400,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],131
../images/KITTI/2011_09_26/image_00/data/0000000007.png,175,1331,554.792200,76.239200,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],136
../images/KITTI/2011_09_26/image_00/data/0000000008.png,177,1358,463.804400,82.459900,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],142
../images/KITTI/2011_09_26/image_00/data/0000000009.png,179,1331,533.227800,88.841600,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;22.832775;],144
