img,nKeypoints,nTotalKeypoints,tDetection,tDescription,sizeKeypoints,nMatches
../images/KITTI/2011_09_26/image_00/data/0000000001.png,157,1327,449.889900,150.701000,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;13.576450;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;22.832775;],126
../images/KITTI/2011_09_26/image_00/data/0000000002.png,161,1311,474.218600,66.531400,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;22.832775;],128
../images/KITTI/2011_09_26/image_00/data/0000000003.png,155,1351,476.009600,90.834500,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;13.576450;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],128
../images/KITTI/2011_09_26/image_00/data/0000000004.png,163,1360,514.666300,82.381500,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],121
../images/KITTI/2011_09_26/image_00/data/0000000005.png,164,1347,441.885700,133.411400,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;13.576450;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],123
../images/KITTI/2011_09_26/image_00/data/0000000006.png,173,1363,476.322500,65.983100,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],132
../images/KITTI/2011_09_26/image_00/data/0000000007.png,175,1331,473.708500,68.421700,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],145
../images/KITTI/2011_09_26/image_00/data/0000000008.png,177,1358,421.777100,89.558800,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;6.788225;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;],148
../images/KITTI/2011_09_26/image_00/data/0000000009.png,179,1331,510.811300,71.263800,[4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;4.800000;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;5.708194;6.788225;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;8.072606;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;11.416388;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;16.145212;22.832775;22.832775;],137
