img,nKeypoints,nTotalKeypoints,tDetection,tDescription,sizeKeypoints,nMatches
../images/KITTI/2011_09_26/image_00/data/0000000001.png,12,69,115.527800,91.912100,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],9
../images/KITTI/2011_09_26/image_00/data/0000000002.png,20,137,118.485000,97.405400,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],11
../images/KITTI/2011_09_26/image_00/data/0000000003.png,22,114,133.123600,95.729600,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],19
../images/KITTI/2011_09_26/image_00/data/0000000004.png,22,102,97.740900,76.968400,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],20
../images/KITTI/2011_09_26/image_00/data/0000000005.png,18,95,166.731200,76.565300,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],21
../images/KITTI/2011_09_26/image_00/data/0000000006.png,13,59,113.136100,139.040800,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],14
../images/KITTI/2011_09_26/image_00/data/0000000007.png,23,117,115.537100,82.872900,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],12
../images/KITTI/2011_09_26/image_00/data/0000000008.png,21,120,123.515000,79.454800,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],20
../images/KITTI/2011_09_26/image_00/data/0000000009.png,19,92,166.751600,80.265200,[6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;],18
